2000072100  31.96  10.42  11.83   8.47  41.47  22.03  30.71  14.71
2000072106  32.07  10.57  13.13   8.48  41.57  22.58  31.00  15.02
2000072112  31.78  10.51  12.19   8.55  40.57  23.10  30.30  15.27
2000072118  32.23  10.49  13.03   8.62  40.45  23.48  30.53  15.47
2000072200  32.18  10.44  11.64   8.83  38.11  23.59  29.31  15.54
2000072206  32.65  10.53  11.71   9.06  34.41  23.39  27.97  15.50
2000072212  32.34  10.41  13.33   9.17  33.54  23.30  27.77  15.45
2000072218  31.98  10.36  11.55   9.15  32.02  22.94  26.73  15.26
2000072300  31.31  10.30  11.20   9.09  33.05  22.26  26.83  14.90
2000072306  31.64  10.32  11.60   9.04  35.19  22.58  27.89  15.05
2000072312  32.52  10.29  12.45   8.71  38.09  21.63  29.54  14.52
2000072318  33.40  10.35  11.93   8.38  38.29  20.94  29.86  14.13
2000072400  32.37  10.37  12.35   8.10  39.43  20.24  30.02  13.75
2000072406  32.34  10.37  12.53   7.94  40.13  19.82  30.35  13.53
2000072412  31.73  10.33  12.16   7.76  40.77  19.59  30.34  13.37
2000072418  31.47  10.43  10.17   7.67  41.23  19.30  30.22  13.25
2000072500  31.80  10.44  10.19   7.64  41.70  19.38  30.55  13.29
2000072506  31.55  10.55  10.25   7.68  42.29  19.55  30.75  13.41
2000072512  31.74  10.50  10.18   7.61  42.48  19.76  30.88  13.48
2000072518  32.74  10.51   8.98   7.60  43.09  19.82  31.37  13.51
2000072600  33.45  10.51   8.46   7.58  43.55  19.92  31.76  13.55
2000072606  33.82  10.54   9.18   7.67  44.41  20.01  32.35  13.62
2000072612  33.87  10.41   9.14   7.62  44.01  19.84  32.18  13.50
2000072618  34.61  10.36  10.49   7.65  45.18  19.77  33.10  13.46
2000072700  33.84  10.23  10.26   7.78  46.40  19.82  33.36  13.47
2000072706  33.79  10.38  12.10   7.96  45.12  20.12  32.98  13.69
2000072712  33.30  10.22  12.40   8.16  45.60  20.15  33.07  13.70
2000072718  34.07  10.21  13.63   8.34  44.12  20.52  32.85  13.92
2000072800  33.90  10.18  13.72   8.63  45.70  21.17  33.50  14.29
2000072806  33.50  10.20  12.87   8.61  45.63  21.55  33.21  14.47
2000072812  33.87  10.13  12.58   8.59  43.97  21.68  32.54  14.51
2000072818  33.13  10.18  13.00   8.48  41.63  21.79  31.30  14.53
2000072900  32.33  10.15  11.65   8.59  40.11  21.89  30.16  14.60
2000072906  31.84  10.15  11.57   8.74  40.50  22.53  30.16  14.94
2000072912  30.79  10.09  10.37   8.78  41.35  22.59  30.03  14.97
2000072918  29.99  10.08  10.95   8.66  42.24  22.46  30.25  14.88
2000073000  28.98  10.02   8.95   8.60  42.67  22.40  29.90  14.83
2000073006  29.87  10.08  10.22   8.52  43.33  22.14  30.64  14.70
2000073012  30.17  10.02   9.45   8.38  41.92  22.21  30.00  14.70
2000073018  30.93  10.10   9.36   8.14  40.47  21.59  29.59  14.37
2000073100  30.64  10.12   8.70   7.98  38.82  21.16  28.70  14.14
2000073106  31.44  10.19   9.68   7.85  39.50  21.07  29.38  14.09
2000073112  31.90  10.15   9.82   7.80  39.29  21.02  29.48  14.05
2000073118  31.83  10.24   9.75   7.78  38.66  21.29  29.15  14.19
2000080100  31.35  10.25   9.63   7.80  36.66  21.71  28.10  14.41
2000080106  31.31  10.29   9.64   7.74  37.14  21.90  28.29  14.50
2000080112  31.10  10.25   9.69   7.66  38.38  22.13  28.76  14.60
2000080118  31.72  10.27   8.96   7.65  38.95  22.52  29.13  14.79
2000080200  31.59  10.23   9.11   7.66  36.72  22.65  28.15  14.85
2000080206  31.71  10.28   9.78   7.68  34.25  22.97  27.24  15.02
2000080212  31.12  10.27   9.46   7.67  33.89  22.98  26.84  15.02
2000080218  31.81  10.27   9.14   7.63  35.91  22.84  27.92  14.95
2000080300  31.91  10.27   7.86   7.64  36.08  22.78  27.88  14.91
2000080306  34.01  10.35   9.71   7.73  37.98  22.87  29.66  14.99
2000080312  33.46  10.23   9.42   7.79  38.80  23.09  29.76  15.08
2000080318  34.07  10.21   9.91   7.85  38.71  22.46  30.01  14.78
2000080400  33.50  10.21   9.63   7.85  38.53  21.78  29.68  14.44
2000080406  33.96  10.30  11.27   7.89  38.25  21.38  29.94  14.27
2000080412  33.14  10.27  10.06   7.88  38.71  20.85  29.68  14.01
2000080418  33.53  10.26  11.09   7.82  36.27  20.31  28.92  13.74
2000080500  33.00  10.24  10.22   7.82  35.31  19.61  28.22  13.40
2000080506  34.11  10.46  11.69   7.78  34.80  19.32  28.62  13.31
2000080512  33.29  10.45  11.59   7.73  34.01  19.12  27.98  13.21
2000080518  33.11  10.43  10.86   7.68  35.12  18.92  28.27  13.09
2000080600  31.50  10.39  10.02   7.69  36.75  18.63  28.23  12.95
2000080606  30.99  10.54  10.94   7.72  39.77  18.68  29.47  13.02
2000080612  30.71  10.47  10.22   7.70  39.30  18.32  29.07  12.82
2000080618  30.40  10.62  11.50   7.67  40.26  17.92  29.57  12.68
2000080700  29.79  10.55  11.48   7.68  40.75  17.69  29.57  12.55
2000080706  29.28  10.66  11.67   7.69  42.61  17.63  30.28  12.55
2000080712  28.49  10.62  11.42   7.61  43.16  17.70  30.26  12.56
2000080718  28.01  10.65  11.30   7.55  43.82  17.45  30.40  12.44
2000080800  27.42  10.64   9.86   7.56  42.43  17.65  29.41  12.53
2000080806  27.84  10.73  10.05   7.57  40.59  17.92  28.70  12.68
2000080812  28.00  10.70   9.46   7.60  38.80  18.23  27.85  12.82
2000080818  29.27  10.71  10.10   7.62  41.44  18.35  29.55  12.88
2000080900  28.44  10.63   8.76   7.59  41.06  18.85  28.95  13.09
2000080906  29.29  10.68   9.53   7.66  44.06  19.44  30.72  13.39
2000080912  28.65  10.66   8.43   7.71  44.45  20.19  30.59  13.75
2000080918  28.30  10.65   8.66   7.69  45.84  20.63  31.18  13.95
2000081000  29.70  10.59   9.19   7.71  47.49  20.35  32.43  13.81
2000081006  30.71  10.66  10.16   7.79  46.54  19.80  32.39  13.58
2000081012  31.01  10.57   8.99   7.76  44.55  18.85  31.44  13.10
2000081018  32.43  10.56   9.87   7.73  45.61  18.36  32.48  12.86
2000081100  32.55  10.52   9.99   7.64  46.02  18.16  32.72  12.75
2000081106  32.14  10.52   9.80   7.67  47.51  18.20  33.27  12.77
2000081112  32.15  10.47   9.75   7.65  47.01  18.14  33.03  12.73
2000081118  31.32  10.37   9.49   7.55  49.73  18.24  34.03  12.73
2000081200  30.68  10.31   9.25   7.47  49.74  18.43  33.81  12.79
2000081206  31.71  10.34  10.60   7.44  49.83  18.66  34.29  12.90
2000081212  32.34  10.30  10.77   7.39  50.58  18.83  34.87  12.96
2000081218  31.33  10.33  10.33   7.34  50.04  18.77  34.26  12.93
2000081300  32.27  10.30   9.37   7.31  50.59  18.65  34.70  12.87
2000081306  32.60  10.28  11.63   7.35  53.30  18.88  36.34  12.98
2000081312  32.69  10.24  10.28   7.36  52.62  19.04  35.90  13.05
2000081318  33.45  10.23  12.21   7.32  54.23  19.11  37.09  13.07
2000081400  33.82  10.18   9.96   7.33  53.80  19.17  36.77  13.09
2000081406  34.94  10.18  12.83   7.42  55.21  19.16  38.07  13.10
2000081412  35.17  10.13   9.73   7.40  53.51  18.88  37.01  12.95
2000081418  35.63  10.13  10.99   7.37  50.86  18.63  36.04  12.82
2000081500  33.91  10.08   8.49   7.42  48.67  18.79  34.24  12.89
2000081506  34.00  10.12  10.19   7.50  45.78  18.95  33.10  12.99
2000081512  33.43  10.03   9.17   7.50  43.72  18.90  31.88  12.95
2000081518  32.92  10.03  10.24   7.45  42.04  18.84  31.07  12.91
2000081600  31.93   9.99   8.33   7.47  41.00  18.93  30.07  12.94
2000081606  31.89  10.08   9.84   7.56  40.65  19.24  30.07  13.13
2000081612  32.02  10.04   8.53   7.61  39.08  19.26  29.28  13.14
2000081618  31.75  10.05   9.62   7.59  40.93  19.27  30.12  13.13
2000081700  31.19   9.98   7.98   7.67  39.08  19.22  28.93  13.11
2000081706  31.46  10.11  10.45   7.70  40.46  19.34  29.91  13.20
2000081712  31.61  10.11   8.81   7.66  39.84  18.84  29.49  12.96
2000081718  30.63  10.21   9.65   7.57  39.72  18.37  29.20  12.74
2000081800  31.04  10.15   8.16   7.54  38.80  18.22  28.77  12.65
2000081806  32.09  10.20  10.81   7.51  38.45  18.38  29.28  12.73
2000081812  33.35  10.11  10.20   7.46  36.99  18.44  29.04  12.72
2000081818  33.03  10.15  11.04   7.35  35.54  18.38  28.43  12.68
2000081900  33.72  10.10  10.21   7.33  36.82  18.44  29.10  12.69
2000081906  34.79  10.20  11.47   7.31  37.39  18.55  29.88  12.77
2000081912  35.47  10.13  11.65   7.27  38.05  18.99  30.41  12.95
2000081918  33.72  10.19  12.98   7.26  38.43  19.35  30.11  13.13
2000082000  32.63  10.16  11.69   7.24  36.76  19.87  28.81  13.38
2000082006  32.51  10.22  12.96   7.28  37.64  20.57  29.32  13.74
2000082012  32.57  10.23  11.65   7.30  37.08  21.31  28.92  14.11
2000082018  32.77  10.26  11.01   7.39  35.87  21.69  28.43  14.33
2000082100  32.50  10.26  11.38   7.43  36.54  22.05  28.66  14.52
2000082106  31.66  10.27  12.48   7.47  38.16  22.18  29.20  14.58
2000082112  32.24  10.14  12.27   7.53  38.94  22.39  29.72  14.67
2000082118  32.44  10.09  12.04   7.61  38.84  22.36  29.72  14.66
2000082200  32.80  10.11  11.58   7.62  36.78  22.90  28.90  14.93
2000082206  34.02  10.15  11.52   7.63  35.96  23.54  29.03  15.26
2000082212  35.05  10.10  12.24   7.72  35.43  23.37  29.30  15.17
2000082218  33.13  10.11  13.19   7.70  34.43  23.21  28.34  15.10
2000082300  32.17  10.10  12.79   7.71  34.78  22.36  28.04  14.67
2000082306  32.43  10.13  12.41   7.81  37.35  21.89  29.16  14.46
2000082312  32.75  10.07  10.94   7.77  38.63  21.61  29.60  14.31
2000082318  32.96  10.08  11.86   7.65  38.61  21.29  29.82  14.13
2000082400  31.90  10.14  10.13   7.56  39.48  20.29  29.59  13.64
2000082406  32.71  10.17  11.40   7.55  40.40  20.03  30.44  13.52
2000082412  33.47  10.14  10.81   7.55  40.46  19.54  30.65  13.28
2000082418  34.17  10.14  11.15   7.55  40.77  19.37  31.11  13.19
2000082500  33.73  10.11   9.70   7.59  38.25  19.11  29.69  13.07
2000082506  33.63  10.14   9.58   7.68  38.31  19.10  29.67  13.08
2000082512  33.67  10.07  10.72   7.71  40.29  18.75  30.66  12.91
2000082518  31.37  10.00  11.15   7.70  43.56  18.63  31.38  12.83
2000082600  32.29   9.98  11.09   7.71  45.95  18.60  32.73  12.81
2000082606  33.74  10.02  11.57   7.82  44.95  18.90  32.81  12.98
2000082612  32.64   9.93  11.60   7.97  44.77  19.11  32.35  13.09
2000082618  32.76   9.90  11.96   8.05  45.17  19.65  32.63  13.35
2000082700  33.38   9.91  10.92   8.15  46.53  19.58  33.31  13.33
2000082706  33.12   9.91  12.66   8.25  47.06  19.75  33.70  13.43
2000082712  33.30   9.83  10.63   8.33  44.00  19.90  32.10  13.50
2000082718  34.63   9.84  11.88   8.29  45.55  20.21  33.40  13.64
2000082800  33.66   9.87  10.23   8.29  46.24  20.13  33.18  13.61
2000082806  33.56   9.90  11.46   8.29  45.06  19.75  32.74  13.43
2000082812  33.20   9.84  10.62   8.17  44.68  19.31  32.35  13.18
2000082818  33.52   9.83  12.65   8.03  46.51  19.20  33.54  13.10
2000082900  32.54   9.85  11.67   7.92  46.08  19.20  32.89  13.09
2000082906  33.02   9.80  12.10   7.91  44.85  19.15  32.57  13.05
2000082912  32.60   9.80  12.90   7.81  42.49  19.13  31.50  13.02
2000082918  32.78   9.80  13.43   7.79  44.00  18.64  32.30  12.79
2000083000  33.30   9.85  12.76   7.86  43.00  18.29  31.93  12.65
2000083006  32.05  10.00  12.91   7.90  42.92  18.39  31.50  12.74
2000083012  32.08   9.98  11.64   7.82  42.31  18.61  31.07  12.83
2000083018  33.27   9.95  13.23   7.78  41.49  18.67  31.36  12.84
2000083100  33.18   9.99  11.43   7.75  36.89  18.69  29.12  12.86
2000083106  31.72   9.99  13.96   7.83  34.18  18.71  27.88  12.89
2000083112  30.89   9.97  13.01   7.79  33.71  18.83  27.22  12.94
2000083118  30.73   9.86  14.36   7.69  35.22  18.86  28.02  12.90
2000090100  31.24   9.81  13.24   7.62  34.50  18.84  27.72  12.87
2000090106  30.53   9.84  13.39   7.58  33.25  18.93  26.99  12.91
2000090112  30.32   9.76  12.13   7.51  32.66  19.03  26.46  12.93
2000090118  30.64   9.67  14.57   7.40  33.94  19.20  27.53  12.97
2000090200  31.35   9.67  13.08   7.37  34.91  19.61  27.91  13.16
2000090206  30.95   9.77  14.73   7.38  35.46  19.97  28.28  13.37
2000090212  30.82   9.80  13.40   7.42  33.02  20.11  27.01  13.45
2000090218  31.26   9.78  15.49   7.42  33.39  20.07  27.72  13.43
2000090300  30.80   9.80  14.37   7.49  31.03  20.21  26.40  13.51
2000090306  29.99   9.85  15.37   7.57  30.71  20.48  26.17  13.67
2000090312  31.02   9.76  12.86   7.61  30.50  20.77  25.99  13.80
2000090318  30.97   9.76  14.80   7.55  33.51  21.32  27.47  14.06
2000090400  31.29   9.80  12.62   7.52  31.29  21.58  26.34  14.19
2000090406  31.22   9.95  13.48   7.55  31.78  21.75  26.65  14.32
2000090412  32.51   9.87  13.23   7.49  31.06  21.80  26.82  14.32
2000090418  32.36   9.83  13.26   7.42  32.05  21.65  27.13  14.22
2000090500  32.82   9.82  12.32   7.33  30.18  21.63  26.45  14.19
2000090506  33.12   9.93  12.92   7.38  30.34  21.89  26.72  14.36
2000090512  34.83   9.84  12.81   7.34  30.31  21.62  27.38  14.19
2000090518  34.91   9.93  12.88   7.29  31.42  21.19  27.82  13.99
2000090600  35.66   9.99  13.02   7.25  32.71  20.91  28.62  13.86
2000090606  33.97  10.13  12.41   7.31  34.81  21.00  28.66  13.94
2000090612  34.52  10.14  11.40   7.35  35.56  20.66  29.03  13.79
2000090618  33.33  10.19  13.16   7.29  38.74  20.74  30.13  13.83
2000090700  32.82  10.15  12.90   7.31  40.92  20.57  30.85  13.74
2000090706  31.06  10.24  13.38   7.35  42.13  20.69  30.86  13.83
2000090712  31.11  10.21  12.81   7.40  42.08  20.71  30.77  13.83
2000090718  28.94  10.26  13.96   7.42  43.53  20.81  30.92  13.90
2000090800  28.12  10.19  12.35   7.39  44.78  21.14  31.00  14.04
2000090806  27.20  10.24  13.75   7.40  46.94  21.70  31.98  14.33
2000090812  27.47  10.19  12.39   7.37  48.74  22.01  32.73  14.47
2000090818  27.36  10.18  12.89   7.33  50.42  22.40  33.59  14.65
2000090900  27.99  10.22  12.30   7.34  53.09  22.80  34.99  14.86
2000090906  27.80  10.51  12.39   7.51  52.67  23.83  34.74  15.47
2000090912  28.12  10.27  11.40   7.52  51.34  24.10  34.06  15.56
2000090918  28.15  10.31  11.50   7.51  51.98  24.13  34.40  15.58
2000091000  27.10  10.39  10.32   7.51  49.47  23.99  32.74  15.53
2000091006  26.71  10.44  11.48   7.59  48.65  24.20  32.36  15.66
2000091012  25.79  10.33  10.34   7.50  46.61  23.75  30.98  15.40
2000091018  24.67  10.37  10.75   7.51  44.26  23.40  29.59  15.23
2000091100  23.85  10.38   9.34   7.45  43.45  23.16  28.81  15.10
2000091106  24.44  10.43  10.01   7.39  41.68  22.71  28.20  14.88
2000091112  24.48  10.48   9.21   7.29  38.55  21.64  26.61  14.35
2000091118  24.41  10.47   9.59   7.16  38.08  21.04  26.42  14.03
2000091200  24.50  10.50   8.30   7.09  37.10  20.56  25.83  13.79
2000091206  25.37  10.62   8.94   7.05  35.21  20.55  25.31  13.81
2000091212  25.37  10.54   8.39   7.07  33.73  20.02  24.57  13.54
2000091218  26.03  10.53  10.23   7.13  35.74  19.82  25.92  13.45
2000091300  26.10  10.52   9.54   7.27  37.86  19.67  26.83  13.39
2000091306  27.91  10.58  11.31   7.38  35.72  19.72  26.70  13.45
2000091312  29.09  10.49  11.46   7.45  34.48  19.45  26.60  13.31
2000091318  29.69  10.29  11.91   7.45  36.40  19.42  27.71  13.24
2000091400  28.66  10.10  11.11   7.45  37.83  19.41  27.86  13.19
2000091406  27.58  10.09  11.57   7.42  37.60  19.38  27.46  13.17
2000091412  26.49   9.88  11.27   7.47  38.94  19.37  27.67  13.12
2000091418  25.97   9.79  12.72   7.46  40.19  19.35  28.31  13.09
2000091500  25.06   9.71  11.77   7.46  39.21  19.35  27.43  13.07
2000091506  24.52   9.73  11.51   7.49  38.66  19.36  26.97  13.08
2000091512  25.71   9.64  11.67   7.55  38.97  19.25  27.47  13.02
2000091518  26.95   9.56  11.30   7.61  41.27  19.19  28.88  12.98
2000091600  26.65   9.44  11.07   7.58  42.92  19.23  29.53  12.97
2000091606  27.83   9.49  10.47   7.56  43.55  19.40  30.09  13.05
2000091612  27.97   9.42  11.43   7.54  44.16  19.65  30.54  13.16
2000091618  26.49   9.40  11.92   7.56  44.68  19.88  30.43  13.27
2000091700  27.19   9.40  11.15   7.62  42.38  19.56  29.45  13.12
2000091706  26.76   9.55  11.83   7.72  41.42  19.80  28.94  13.29
2000091712  25.26   9.63  11.33   7.72  41.84  19.71  28.63  13.28
2000091718  23.78   9.61  12.12   7.64  40.37  19.47  27.65  13.14
2000091800  24.50   9.62  11.78   7.62  38.96  18.89  27.12  12.86
2000091806  24.39   9.72  12.39   7.72  37.97  18.89  26.74  12.90
2000091812  24.17   9.70  12.24   7.67  37.96  18.95  26.62  12.91
2000091818  24.90   9.70  12.30   7.59  38.02  18.74  26.91  12.79
2000091900  25.85   9.61  11.13   7.57  38.42  18.86  27.21  12.83
2000091906  26.20   9.69  11.97   7.61  36.80  19.29  26.71  13.06
2000091912  25.80   9.68  11.69   7.57  35.72  19.85  26.02  13.32
2000091918  25.58   9.69  13.09   7.53  34.07  20.25  25.46  13.51
2000092000  25.49   9.61  12.97   7.54  33.23  20.60  25.04  13.67
2000092006  26.61   9.73  15.26   7.64  33.90  21.07  26.15  13.94
2000092012  26.11   9.69  13.83   7.70  36.50  20.91  26.82  13.86
2000092018  26.28   9.73  14.88   7.73  37.53  20.56  27.56  13.70
2000092100  25.78   9.73  12.71   7.74  38.90  20.30  27.64  13.57
2000092106  25.43   9.90  14.60   7.82  39.35  20.35  28.08  13.66
2000092112  25.63   9.95  13.36   7.80  37.38  20.09  27.00  13.54
2000092118  26.25  10.00  13.87   7.75  38.07  20.04  27.62  13.51
2000092200  26.28  10.06  12.11   7.72  42.93  19.86  29.59  13.43
2000092206  27.32  10.33  14.13   7.84  41.24  19.96  29.43  13.57
2000092212  26.99  10.44  11.93   7.85  38.48  19.90  27.74  13.56
2000092218  26.92  10.36  12.78   7.83  38.95  19.54  28.08  13.37
2000092300  26.26  10.25  10.40   7.82  39.50  19.31  27.77  13.23
2000092306  27.53  10.35  11.55   7.87  40.69  19.34  28.88  13.28
2000092312  26.93  10.25  10.69   7.81  41.69  19.22  29.04  13.19
2000092318  26.56  10.24  11.25   7.72  42.78  19.14  29.52  13.13
2000092400  25.30  10.25  10.63   7.72  43.60  19.15  29.46  13.15
2000092406  25.24  10.27  11.91   7.79  43.99  19.23  29.81  13.20
2000092412  25.77  10.26  11.36   7.82  43.45  19.47  29.61  13.32
2000092418  26.49  10.23  11.43   7.75  45.85  19.43  30.98  13.29
2000092500  26.15  10.10  11.98   7.78  50.17  19.51  33.07  13.29
2000092506  26.22  10.13  12.18   7.86  51.45  19.61  33.77  13.36
2000092512  26.72  10.01  13.01   7.95  48.86  19.72  32.73  13.40
2000092518  28.40  10.08  12.44   7.95  49.86  19.62  33.60  13.37
2000092600  27.79  10.08  12.90   8.05  45.02  19.60  31.16  13.38
2000092606  28.57  10.10  13.67   8.07  43.67  20.16  30.88  13.66
2000092612  29.08  10.02  13.22   8.09  41.55  20.61  30.00  13.86
2000092618  29.33   9.98  12.37   7.99  41.18  20.70  29.76  13.88
2000092700  29.63   9.92  11.90   7.97  41.27  20.85  29.82  13.94
2000092706  30.21   9.84  11.59   7.93  42.22  21.38  30.39  14.17
2000092712  31.00   9.73  11.30   7.87  41.59  21.53  30.34  14.21
2000092718  29.69   9.63  11.46   7.76  40.50  21.56  29.45  14.19
2000092800  29.46   9.52   9.83   7.73  38.96  21.61  28.46  14.18
2000092806  29.12   9.69  11.47   7.77  37.66  21.77  27.99  14.30
2000092812  28.96   9.73  11.30   7.79  35.87  21.57  27.13  14.21
2000092818  29.10   9.78  11.13   7.76  35.01  20.92  26.79  13.90
2000092900  30.66   9.78  11.82   7.87  34.59  20.77  27.26  13.84
2000092906  29.93   9.96  11.44   7.98  36.72  21.06  27.87  14.05
2000092912  30.34   9.88  10.84   7.97  37.30  21.30  28.16  14.14
2000092918  30.21  10.00  11.93   8.01  35.32  21.88  27.44  14.47
2000093000  30.39  10.02  11.22   8.10  34.06  21.88  26.87  14.48
2000093006  30.10  10.24  12.54   8.17  34.40  22.20  27.10  14.70
2000093012  29.74  10.30  11.29   8.21  33.04  22.25  26.20  14.75
2000093018  29.65  10.41  12.81   8.17  33.68  22.07  26.67  14.68
2000100100  29.61  10.45  12.25   8.12  35.22  21.69  27.20  14.49
2000100106  29.25  10.57  13.79   8.13  36.70  21.85  27.93  14.60
2000100112  28.22  10.57  12.57   8.01  35.87  21.40  27.01  14.36
2000100118  28.63  10.60  13.11   7.91  35.93  20.93  27.28  14.12
2000100200  27.69  10.47  12.31   7.77  36.15  20.51  26.92  13.87
2000100206  27.40  10.54  12.42   7.74  38.85  20.21  28.06  13.74
2000100212  26.25  10.47  11.21   7.65  38.90  19.61  27.55  13.42
2000100218  25.58  10.45  10.93   7.59  38.93  18.92  27.34  13.07
2000100300  24.27  10.35  11.43   7.49  38.81  18.99  26.95  13.06
2000100306  24.21  10.47  12.29   7.56  37.26  19.03  26.33  13.12
2000100312  24.40  10.46  12.33   7.54  36.29  19.20  25.94  13.20
2000100318  25.35  10.49  10.13   7.55  34.92  19.36  25.31  13.28
2000100400  25.29  10.41  10.74   7.55  34.64  19.53  25.23  13.34
2000100406  26.24  10.41  10.83   7.58  34.77  19.58  25.63  13.37
2000100412  26.31  10.39  10.04   7.56  35.57  19.56  25.89  13.35
2000100418  28.35  10.34  10.17   7.55  35.46  19.49  26.57  13.30
2000100500  28.17  10.31   8.35   7.48  35.30  19.36  26.21  13.21
2000100506  29.38  10.40  10.40   7.49  36.26  19.34  27.30  13.23
2000100512  28.38  10.37  10.10   7.45  37.38  19.23  27.41  13.17
2000100518  27.78  10.35  11.75   7.44  36.06  19.02  26.88  13.06
2000100600  26.59  10.29   9.57   7.40  35.32  18.97  25.83  13.01
2000100606  25.91  10.41  10.48   7.45  36.67  19.14  26.34  13.13
2000100612  25.22  10.32   8.57   7.43  35.38  19.06  25.30  13.06
2000100618  24.77  10.35  10.06   7.31  36.02  19.01  25.66  13.02
2000100700  24.24  10.28   9.05   7.27  37.35  18.82  25.97  12.90
2000100706  24.69  10.33  10.46   7.26  38.61  19.05  26.87  13.02
2000100712  25.36  10.30   8.90   7.19  38.34  19.02  26.75  12.99
2000100718  24.99  10.35  10.59   7.09  39.37  18.86  27.34  12.91
2000100800  24.56  10.24  10.00   7.03  38.23  18.71  26.57  12.80
2000100806  24.64  10.27  11.03   7.06  38.72  18.90  26.97  12.90
2000100812  25.57  10.22  10.53   7.09  38.10  18.73  26.91  12.81
2000100818  27.17  10.26  10.45   7.07  39.28  18.54  27.94  12.73
2000100900  27.55  10.20   9.90   7.06  40.62  18.62  28.61  12.75
2000100906  27.11  10.21  10.74   7.14  43.07  18.72  29.71  12.81
2000100912  25.73  10.16  10.07   7.24  43.52  18.81  29.46  12.87
2000100918  25.12  10.14  12.08   7.26  43.20  18.81  29.38  12.86
2000101000  23.43  10.02  11.12   7.28  42.94  18.98  28.67  12.92
2000101006  23.03  10.00  11.66   7.37  42.67  19.06  28.51  12.97
2000101012  22.57   9.90  10.89   7.43  43.21  19.22  28.56  13.03
2000101018  23.18   9.83  12.66   7.42  45.51  19.40  30.11  13.10
2000101100  22.78   9.74  12.56   7.36  43.53  19.36  29.01  13.05
2000101106  24.53   9.81  13.02   7.43  41.77  19.61  28.71  13.20
2000101112  26.14   9.66  11.88   7.39  38.56  19.72  27.50  13.21
2000101118  28.10   9.65  12.96   7.36  37.74  19.87  27.93  13.27
2000101200  28.70   9.60  12.50   7.30  38.61  20.00  28.42  13.31
2000101206  29.31   9.69  13.20   7.41  38.68  20.10  28.78  13.40
2000101212  28.87   9.72  12.98   7.39  37.21  20.29  27.93  13.50
2000101218  29.36   9.77  13.29   7.35  34.78  20.28  27.12  13.50
2000101300  30.15   9.74  12.02   7.31  33.80  20.39  26.79  13.54
2000101306  30.40   9.73  13.67   7.37  34.25  20.47  27.37  13.59
2000101312  29.15   9.67  12.98   7.40  34.60  20.32  26.93  13.50
2000101318  29.56   9.66  13.92   7.40  35.12  20.38  27.46  13.53
2000101400  28.62   9.66  13.02   7.49  33.69  20.52  26.34  13.61
2000101406  27.96   9.83  14.56   7.63  34.90  20.75  26.92  13.79
2000101412  27.30   9.83  15.05   7.75  36.34  20.93  27.40  13.90
2000101418  27.24   9.86  15.46   7.81  36.99  20.75  27.74  13.83
2000101500  26.45   9.81  15.57   7.82  35.02  20.54  26.64  13.71
2000101506  25.45   9.97  16.57   7.92  34.47  20.48  26.32  13.74
2000101512  25.24   9.90  15.76   7.91  32.96  20.16  25.43  13.57
2000101518  26.39   9.93  16.29   7.88  31.91  20.13  25.50  13.56
2000101600  25.76   9.93  15.18   7.89  31.77  20.09  24.99  13.53
2000101606  24.17   9.98  18.08   7.89  34.31  20.19  26.23  13.59
2000101612  23.89   9.95  17.84   7.85  35.01  20.12  26.40  13.55
2000101618  24.44  10.02  17.57   7.87  38.32  20.26  27.95  13.63
2000101700  23.83   9.94  17.08   7.77  39.81  20.30  28.32  13.62
2000101706  24.12   9.99  18.93   7.81  39.22  20.45  28.55  13.71
2000101712  24.25   9.95  17.79   7.81  40.67  20.67  28.99  13.81
2000101718  25.96   9.86  18.81   7.72  42.84  21.02  30.69  13.95
2000101800  24.98   9.70  17.40   7.70  42.30  21.25  29.86  14.03
2000101806  25.16   9.79  19.21   7.66  39.65  21.06  29.11  13.95
2000101812  24.75   9.71  17.92   7.63  37.43  20.74  27.71  13.77
2000101818  25.79   9.68  18.77   7.55  36.14  20.10  27.69  13.43
2000101900  24.77   9.61  18.04   7.48  35.09  19.62  26.74  13.18
2000101906  25.03   9.70  19.60   7.53  37.60  19.45  28.28  13.12
2000101912  24.18   9.63  18.01   7.50  38.03  19.26  27.81  13.01
2000101918  25.42   9.62  17.70   7.50  38.30  19.24  28.22  12.99
2000102000  25.37   9.47  16.47   7.51  38.85  19.65  28.19  13.16
2000102006  25.23   9.56  18.33   7.62  40.18  20.05  29.15  13.40
2000102012  24.96   9.54  17.82   7.67  38.14  20.35  28.04  13.55
2000102018  24.83   9.47  17.87   7.70  37.40  20.31  27.72  13.52
2000102100  24.16   9.45  16.63   7.73  36.93  20.42  27.04  13.57
2000102106  23.27   9.54  17.87   7.76  35.05  20.63  26.22  13.70
2000102112  22.85   9.47  17.05   7.80  35.43  20.66  26.07  13.71
2000102118  23.79   9.52  18.02   7.80  35.61  20.68  26.69  13.73
2000102200  23.93   9.53  16.95   7.77  37.09  20.73  27.12  13.75
2000102206  23.64   9.62  18.13   7.81  38.28  21.10  27.84  13.96
2000102212  23.85   9.56  17.05   7.75  36.06  21.18  26.65  13.97
2000102218  24.25   9.67  18.44   7.79  38.81  21.29  28.29  14.06
2000102300  24.75   9.65  17.31   7.76  40.88  21.51  29.13  14.16
2000102306  25.26   9.69  19.17   7.81  44.23  21.30  31.21  14.07
