2000092106  55.15  24.86  27.89  13.85 153.11  59.65  94.24  37.80
2000092112  53.60  24.83  28.84  13.90 149.82  60.12  92.31  38.04
2000092118  53.21  24.75  27.60  13.87 150.42  60.34  92.43  38.14
2000092200  53.66  24.74  30.05  13.86 149.07  60.50  92.04  38.22
2000092206  54.80  24.69  28.08  13.89 149.45  60.74  92.26  38.33
2000092212  52.73  24.66  30.77  13.80 149.44  60.86  92.16  38.38
2000092218  53.41  24.68  28.84  13.72 150.21  61.06  92.49  38.47
2000092300  53.57  24.74  31.54  13.84 150.19  61.28  92.79  38.62
2000092306  53.43  24.83  30.38  13.86 148.58  61.46  91.79  38.73
2000092312  54.13  25.00  31.73  13.82 151.23  61.49  93.46  38.78
2000092318  54.92  25.15  29.65  13.80 150.28  61.19  92.89  38.65
2000092400  56.70  25.38  32.35  13.87 151.51  60.84  94.17  38.53
2000092406  56.40  25.51  31.00  13.76 150.06  60.47  93.20  38.35
2000092412  56.10  25.62  33.68  13.76 151.82  60.18  94.36  38.23
2000092418  55.92  25.90  31.92  13.81 152.96  59.57  94.75  37.98
2000092500  57.25  26.07  34.12  13.82 154.54  59.00  96.09  37.73
2000092506  56.19  26.16  31.63  13.71 152.76  58.61  94.66  37.53
2000092512  55.80  26.26  33.04  13.68 154.00  58.53  95.39  37.52
2000092518  53.82  26.38  31.99  13.80 157.95  58.47  97.03  37.53
2000092600  54.34  26.51  32.69  13.88 155.85  58.68  96.10  37.67
2000092606  52.91  26.63  32.72  13.92 156.17  58.97  95.98  37.85
2000092612  53.63  26.75  33.20  13.87 154.92  59.39  95.50  38.09
2000092618  51.30  26.79  32.98  13.78 153.52  59.32  94.33  38.05
2000092700  51.56  26.83  35.63  13.80 150.84  59.12  93.30  37.96
2000092706  50.79  26.88  33.89  13.72 148.78  59.06  91.85  37.93
2000092712  48.97  26.98  32.46  13.73 147.55  58.71  90.69  37.78
2000092718  49.43  27.01  32.98  13.64 148.84  58.34  91.54  37.59
2000092800  50.42  27.07  35.97  13.50 146.49  57.94  90.88  37.37
2000092806  50.33  27.08  34.34  13.52 143.90  57.54  89.28  37.18
2000092812  50.10  27.03  33.45  13.55 146.31  56.94  90.40  36.87
2000092818  49.63  26.91  35.44  13.46 150.07  56.22  92.58  36.46
2000092900  50.17  26.77  36.11  13.53 151.61  55.75  93.59  36.20
2000092906  49.24  26.80  36.56  13.47 153.22  55.52  94.32  36.08
2000092912  49.81  26.72  35.43  13.52 156.31  55.23  95.91  35.92
2000092918  48.81  26.68  36.62  13.66 160.03  54.98  97.91  35.81
2000093000  48.97  26.65  37.26  13.72 162.91  54.74  99.54  35.68
2000093006  49.48  26.71  35.57  13.74 160.81  54.52  98.26  35.59
2000093012  49.78  26.70  34.97  13.69 164.76  54.20 100.36  35.42
2000093018  52.14  26.77  35.30  13.60 169.73  53.95 103.46  35.30
2000100100  54.31  26.78  37.26  13.39 171.57  53.70 105.02  35.15
2000100106  54.52  26.82  34.76  13.32 172.96  53.63 105.48  35.11
2000100112  53.90  26.57  35.51  13.14 177.90  53.41 108.12  34.92
2000100118  53.17  26.40  35.42  13.09 179.87  53.30 109.07  34.82
2000100200  56.38  26.17  37.62  12.93 181.01  53.25 110.46  34.72
2000100206  55.67  26.05  34.78  12.84 179.96  53.20 109.42  34.65
2000100212  55.75  25.90  35.28  12.91 184.99  52.99 112.19  34.52
2000100218  55.49  25.74  34.19  12.92 184.65  52.72 111.89  34.34
2000100300  56.10  25.67  35.00  12.88 184.04  52.62 111.73  34.27
2000100306  54.54  25.62  32.42  12.93 180.59  52.43 109.34  34.16
2000100312  53.76  25.62  33.62  12.96 176.83  52.27 107.32  34.09
2000100318  54.07  25.65  33.32  13.03 173.20  52.11 105.40  34.03
2000100400  55.03  25.74  35.89  13.06 171.38  52.13 104.85  34.06
2000100406  52.84  25.77  34.15  12.94 167.13  52.05 102.01  34.01
2000100412  52.37  25.78  36.42  12.88 165.86  52.22 101.51  34.10
2000100418  52.57  25.84  35.02  12.92 161.89  52.42  99.26  34.21
2000100500  54.08  25.89  37.16  13.02 156.97  52.66  97.18  34.37
2000100506  54.64  25.94  33.86  13.02 151.46  52.95  93.96  34.52
2000100512  54.30  25.94  35.29  13.10 149.09  53.24  92.84  34.68
2000100518  54.70  26.01  31.56  13.30 146.34  53.34  91.03  34.77
2000100600  55.81  26.05  34.40  13.47 143.73  53.36  90.24  34.81
2000100606  55.05  26.08  31.25  13.71 139.33  53.47  87.40  34.91
2000100612  52.85  26.02  32.47  13.73 138.92  53.50  86.90  34.91
2000100618  52.28  25.97  31.50  13.75 137.91  53.66  86.14  34.98
2000100700  51.21  26.03  32.41  13.83 138.51  53.74  86.35  35.04
2000100706  48.00  26.14  27.99  13.83 138.01  54.02  84.97  35.21
2000100712  46.23  26.12  29.08  13.92 141.02  54.29  86.39  35.35
2000100718  45.21  26.12  26.61  13.89 145.14  54.41  88.15  35.41
2000100800  44.18  26.15  27.74  13.96 146.51  54.51  88.81  35.47
2000100806  42.72  26.16  25.82  13.92 149.27  54.62  89.90  35.53
2000100812  42.87  26.09  27.25  13.91 152.69  54.64  91.92  35.52
2000100818  44.85  26.12  27.60  13.82 155.28  54.43  93.67  35.41
2000100900  46.53  26.25  29.42  13.89 155.19  54.14  94.06  35.31
2000100906  47.73  26.44  27.20  13.81 153.94  53.75  93.35  35.15
2000100912  46.79  26.50  28.43  13.80 156.45  53.40  94.67  34.99
2000100918  48.68  26.64  28.41  13.67 158.81  52.97  96.25  34.79
2000101000  46.77  26.70  31.62  13.58 160.36  52.72  97.11  34.67
2000101006  46.99  26.70  26.91  13.57 158.43  52.39  95.61  34.50
2000101012  44.69  26.57  28.43  13.55 160.44  52.40  96.50  34.47
2000101018  45.41  26.48  24.90  13.43 161.86  52.40  97.08  34.43
2000101100  45.56  26.39  29.17  13.44 165.32  52.66  99.36  34.54
2000101106  46.15  26.34  25.91  13.40 164.63  52.92  98.76  34.65
2000101112  46.53  26.24  28.34  13.46 168.96  53.29 101.40  34.82
2000101118  47.72  26.14  26.85  13.56 172.23  53.86 103.25  35.10
2000101200  48.74  26.11  29.48  13.47 173.66  54.46 104.40  35.38
2000101206  50.14  26.15  25.81  13.42 171.16  55.26 102.92  35.79
2000101212  50.52  26.11  28.44  13.37 172.33  55.93 103.84  36.11
2000101218  51.28  26.11  29.40  13.36 174.41  56.57 105.20  36.43
2000101300  51.01  26.16  31.40  13.34 173.51  57.02 104.87  36.67
2000101306  50.84  26.17  26.87  13.32 172.12  57.41 103.65  36.87
2000101312  49.69  26.09  29.81  13.36 174.88  57.43 105.22  36.86
2000101318  50.46  26.01  28.98  13.30 176.78  57.44 106.31  36.84
2000101400  51.09  26.01  33.16  13.30 177.42  57.17 107.15  36.71
2000101406  49.67  26.10  28.29  13.33 177.13  57.05 106.31  36.67
2000101412  49.83  26.14  30.80  13.49 179.32  57.06 107.76  36.70
2000101418  51.58  26.21  31.43  13.56 180.88  57.10 108.94  36.75
2000101500  52.85  26.33  34.28  13.45 182.18  57.32 110.10  36.87
2000101506  53.42  26.56  27.95  13.45 182.42  57.56 109.74  37.05
2000101512  52.39  26.73  30.99  13.59 184.60  57.55 111.03  37.10
2000101518  53.44  26.73  29.05  13.64 189.85  57.52 113.91  37.09
2000101600  54.43  26.79  30.12  13.58 191.39  57.55 114.98  37.11
2000101606  53.73  26.90  25.32  13.52 191.07  57.52 114.31  37.11
2000101612  54.01  26.94  26.96  13.59 193.63  57.12 115.87  36.93
2000101618  53.88  27.06  24.66  13.65 194.31  56.84 116.07  36.83
2000101700  54.44  27.14  27.92  13.60 193.64  56.44 116.03  36.64
2000101706  53.43  27.25  24.46  13.56 192.72  55.99 115.11  36.43
2000101712  52.89  27.27  26.30  13.57 193.78  55.48 115.76  36.18
2000101718  51.77  27.33  22.65  13.63 194.88  55.07 115.96  36.00
2000101800  53.06  27.31  23.39  13.72 193.11  54.82 115.21  35.88
2000101806  52.87  27.38  20.85  13.73 188.45  54.51 112.47  35.74
2000101812  53.36  27.34  22.85  13.83 184.79  54.08 110.69  35.53
2000101818  54.02  27.28  20.17  13.95 183.49  53.47 109.94  35.23
2000101900  55.24  27.22  21.57  13.94 178.26  53.00 107.37  34.98
2000101906  54.12  27.17  19.84  13.99 175.57  52.51 105.62  34.73
2000101912  52.11  27.06  21.18  13.95 177.35  51.96 106.35  34.42
2000101918  54.84  26.96  17.61  13.91 177.11  51.53 106.45  34.18
2000102000  54.86  26.88  20.50  13.83 177.83  51.09 107.01  33.93
2000102006  54.29  26.90  18.66  13.80 177.47  50.57 106.62  33.68
2000102012  54.54  26.94  22.06  13.77 179.39  50.17 107.92  33.49
2000102018  53.16  26.94  19.37  13.70 181.90  49.98 108.91  33.39
2000102100  53.06  27.05  21.50  13.59 185.97  50.05 111.22  33.43
2000102106  54.39  27.21  21.78  13.52 184.91  50.16 110.87  33.52
2000102112  52.71  27.22  24.37  13.63 191.20  50.13 114.24  33.52
2000102118  54.12  27.23  24.35  13.69 196.08  50.08 117.12  33.51
2000102200  54.53  27.17  23.39  13.55 200.52  50.23 119.53  33.54
2000102206  55.81  27.22  22.22  13.44 203.09  50.40 121.07  33.63
2000102212  56.82  27.15  23.55  13.45 207.65  50.51 123.79  33.66
2000102218  57.65  27.12  25.63  13.58 213.51  50.50 127.28  33.67
2000102300  56.58  27.18  24.04  13.63 218.26  50.60 129.62  33.74
2000102306  55.88  27.34  23.88  13.61 219.18  50.62 130.04  33.80
2000102312  55.30  27.39  22.14  13.51 226.67  50.66 134.00  33.81
2000102318  55.23  27.53  23.77  13.56 231.75  50.58 136.91  33.81
2000102400  55.40  27.60  22.87  13.63 234.67  50.45 138.48  33.78
2000102406  54.09  27.64  25.27  13.66 229.60  50.37 135.67  33.76
2000102412  52.59  27.62  23.29  13.66 230.75  50.29 136.00  33.72
2000102418  54.77  27.63  22.50  13.63 230.98  50.20 136.37  33.66
2000102500  55.07  27.69  18.99  13.64 232.09  50.04 136.81  33.61
2000102506  53.43  27.78  21.16  13.72 226.84  49.87 133.81  33.56
2000102512  52.75  27.84  21.83  13.75 224.48  49.47 132.45  33.38
2000102518  52.74  27.80  21.39  13.71 219.80  49.02 129.83  33.15
2000102600  49.53  27.83  18.39  13.70 214.29  48.54 126.18  32.93
2000102606  50.51  27.82  20.55  13.65 202.04  48.16 119.67  32.73
2000102612  50.46  27.67  21.09  13.68 195.67  47.71 116.19  32.48
2000102618  51.12  27.61  21.69  13.63 193.75  47.39 115.27  32.30
2000102700  50.33  27.53  20.67  13.56 187.54  47.15 111.67  32.15
2000102706  51.49  27.58  21.81  13.51 181.26  46.87 108.49  32.02
2000102712  50.23  27.57  20.93  13.54 178.90  46.48 106.94  31.84
2000102718  52.48  27.55  20.97  13.68 179.48  46.23 107.62  31.74
2000102800  52.67  27.62  19.22  13.78 176.84  46.04 106.08  31.68
2000102806  53.05  27.78  20.46  13.92 172.89  46.15 104.09  31.80
2000102812  53.55  27.83  21.10  13.93 169.86  46.09 102.56  31.79
2000102818  56.49  27.89  20.11  14.10 168.72  46.08 102.40  31.83
2000102900  57.79  28.08  18.03  14.22 167.21  46.09 101.67  31.90
2000102906  58.53  28.27  21.03  14.36 164.72  46.12 100.68  31.99
2000102912  58.85  28.36  22.08  14.39 166.68  46.14 101.86  32.03
2000102918  60.23  28.54  22.09  14.49 169.08  46.00 103.43  32.02
2000103000  59.49  28.57  20.18  14.49 169.69  46.15 103.47  32.10
2000103006  58.46  28.71  20.67  14.53 171.11  46.29 104.08  32.21
2000103012  58.49  28.81  22.10  14.66 173.58  46.39 105.52  32.30
2000103018  58.92  29.00  19.89  14.75 176.61  46.38 107.07  32.37
2000103100  58.65  29.18  21.22  14.96 179.71  46.62 108.76  32.57
2000103106  58.11  29.47  20.14  15.00 182.24  46.98 109.97  32.83
2000103112  58.03  29.65  22.13  14.98 185.82  47.49 112.01  33.12
2000103118  58.94  29.83  20.03  14.92 188.83  48.08 113.67  33.44
2000110100  59.23  29.88  20.46  14.87 193.21  48.74 116.11  33.76
2000110106  63.14  30.05  19.23  14.87 196.66  49.58 118.59  34.21
2000110112  64.74  30.25  21.07  14.87 200.50  50.32 121.04  34.63
2000110118  67.42  30.37  20.22  14.85 205.32  50.88 124.08  34.92
2000110200  68.75  30.44  19.96  14.86 205.59  51.58 124.44  35.28
2000110206  71.49  30.63  21.16  14.92 203.58  52.32 123.94  35.70
2000110212  70.92  30.74  22.31  14.92 203.92  52.80 124.08  35.96
2000110218  72.24  30.93  22.73  14.95 205.33  53.17 125.13  36.20
2000110300  73.26  30.96  22.69  15.05 201.75  53.50 123.38  36.38
2000110306  73.39  31.14  24.10  15.05 197.74  53.53 121.38  36.44
2000110312  74.56  31.26  25.14  15.13 194.41  53.66 119.91  36.55
2000110318  74.96  31.38  24.41  15.17 190.73  53.74 118.01  36.63
2000110400  73.78  31.45  23.28  15.24 189.31  53.87 116.91  36.73
2000110406  72.78  31.71  26.04  15.36 184.93  54.15 114.62  36.95
2000110412  70.39  31.86  27.53  15.49 184.31  54.31 113.90  37.09
2000110418  68.44  31.88  25.24  15.38 180.64  54.54 111.39  37.19
2000110500  67.76  31.93  23.59  15.36 176.16  54.70 108.73  37.28
2000110506  64.09  32.03  22.30  15.40 173.08  54.79 106.29  37.35
2000110512  62.91  32.02  24.56  15.54 174.75  54.74 107.11  37.35
2000110518  62.95  31.97  26.27  15.52 175.67  54.89 107.77  37.40
2000110600  64.23  31.79  26.59  15.51 175.75  54.92 108.05  37.36
2000110606  62.89  31.82  23.43  15.50 173.68  55.27 106.45  37.54
2000110612  62.45  31.79  24.04  15.57 172.69  55.64 105.86  37.71
2000110618  61.79  31.82  21.59  15.68 171.66  55.99 105.02  37.90
2000110700  61.90  31.81  24.78  15.62 169.40  56.23 104.06  38.01
2000110706  62.27  31.84  21.42  15.55 171.39  56.65 104.95  38.21
2000110712  62.40  31.81  26.09  15.43 173.84  57.07 106.63  38.39
2000110718  62.63  31.85  21.55  15.44 175.59  57.36 107.26  38.54
2000110800  62.70  31.87  25.49  15.47 177.23  57.73 108.43  38.73
2000110806  60.01  31.93  23.75  15.45 176.22  58.18 107.25  38.97
2000110812  61.09  31.95  27.24  15.43 178.73  58.42 109.07  39.08
2000110818  59.32  32.13  23.60  15.43 182.64  58.63 110.56  39.23
2000110900  59.38  32.29  25.29  15.46 183.37  58.88 111.09  39.40
2000110906  57.57  32.47  22.40  15.57 185.75  59.38 111.87  39.71
2000110912  56.62  32.46  24.95  15.65 191.91  59.65 115.25  39.84
2000110918  56.40  32.59  22.29  15.80 191.18  59.96 114.63  40.05
2000111000  55.58  32.78  24.74  15.83 191.09  60.47 114.62  40.36
2000111006  56.41  33.12  21.36  15.82 189.28  61.21 113.56  40.81
2000111012  57.16  33.42  21.56  15.95 186.98  61.95 112.44  41.26
2000111018  58.26  33.79  20.57  15.94 183.83  62.46 110.87  41.62
2000111100  57.61  34.18  21.66  16.04 179.25  62.76 108.33  41.88
2000111106  57.93  34.65  20.31  15.99 177.37  62.93 107.30  42.08
2000111112  56.82  34.93  22.52  15.99 176.37  62.60 106.70  42.00
2000111118  54.30  35.23  22.36  15.95 173.80  62.39 104.88  41.97
2000111200  53.46  35.41  21.36  15.93 170.62  62.12 102.93  41.88
2000111206  54.88  35.44  21.40  15.96 170.64  62.02 103.21  41.85
2000111212  54.76  35.34  21.94  15.96 169.89  62.06 102.81  41.84
2000111218  56.55  35.27  22.00  16.04 168.07  62.17 102.15  41.88
2000111300  57.92  35.16  21.62  16.21 163.84  62.47 100.09  42.02
2000111306  59.67  35.13  20.86  16.33 159.67  62.79  98.16  42.18
2000111312  60.99  35.10  21.91  16.29 154.23  63.04  95.62  42.29
2000111318  65.18  35.22  21.32  16.43 151.97  63.25  95.30  42.44
2000111400  66.66  35.30  22.16  16.65 149.00  63.28  94.16  42.51
2000111406  70.41  35.55  19.58  16.84 148.68  63.43  94.71  42.67
2000111412  71.75  35.76  19.39  16.90 148.72  63.62  95.04  42.83
2000111418  73.92  35.96  19.90  16.83 151.13  63.94  96.86  43.03
2000111500  74.79  36.08  21.11  16.83 154.13  64.21  98.69  43.20
2000111506  75.46  36.38  21.10  16.79 156.99  64.54 100.33  43.44
2000111512  75.34  36.60  20.99  16.84 161.05  64.67 102.37  43.57
2000111518  78.17  36.98  23.44  17.00 164.27  64.94 104.89  43.83
2000111600  77.82  37.15  21.77  17.10 164.73  65.17 104.92  44.00
2000111606  79.29  37.31  24.17  17.15 165.73  65.42 105.99  44.17
2000111612  79.35  37.38  23.14  17.01 167.96  65.74 107.05  44.33
2000111618  81.12  37.50  24.60  17.04 166.40  66.12 106.79  44.55
2000111700  81.37  37.61  23.23  17.09 164.58  66.47 105.83  44.76
2000111706  85.86  37.69  21.48  17.02 165.89  67.11 107.53  45.08
2000111712  85.67  37.80  23.69  16.98 164.38  67.71 106.87  45.40
2000111718  92.08  37.90  20.85  16.90 162.38  68.27 107.42  45.69
2000111800  94.40  37.88  23.28  16.90 160.24  68.55 107.20  45.83
2000111806  96.90  37.96  22.11  16.80 162.98  68.49 109.18  45.81
2000111812  98.82  37.94  23.92  16.69 163.65  68.42 110.19  45.75
2000111818 101.57  38.03  20.66  16.62 165.65  68.37 111.74  45.74
2000111900 103.05  38.19  24.51  16.68 166.57  68.12 112.89  45.67
2000111906 104.80  38.40  22.58  16.58 168.07  67.68 113.99  45.50
2000111912 105.16  38.66  25.20  16.59 167.52  67.32 114.04  45.40
2000111918 107.04  38.93  23.65  16.58 164.32  67.09 112.97  45.36
2000112000 106.60  39.13  24.21  16.57 162.04  66.59 111.79  45.18
2000112006 104.81  39.42  22.98  16.48 162.17  65.95 111.22  44.94
2000112012 105.20  39.63  25.83  16.33 162.95  64.99 111.92  44.52
2000112018 108.84  39.94  26.00  16.20 161.89  64.03 112.58  44.14
2000112100 110.24  40.13  27.73  16.14 161.62  62.92 113.03  43.67
2000112106 114.02  40.41  28.57  16.07 160.65  62.02 113.89  43.32
2000112112 114.41  40.42  30.05  15.99 160.16  61.23 113.92  42.94
2000112118 117.98  40.34  28.57  15.95 159.92  60.54 114.86  42.59
2000112200 118.02  40.26  29.31  15.91 157.54  60.07 113.85  42.34
2000112206 118.29  40.32  27.28  15.77 154.92  59.69 112.60  42.17
2000112212 119.09  40.37  30.25  15.67 154.20  59.41 112.80  42.04
2000112218 120.64  40.37  28.35  15.64 153.42  59.21 112.82  41.95
2000112300 121.83  40.42  31.39  15.61 151.96  59.09 112.85  41.91
2000112306 123.60  40.54  29.76  15.60 150.51  59.02 112.70  41.91
2000112312 124.06  40.52  30.99  15.58 148.15  59.06 111.94  41.92
2000112318 125.44  40.42  29.84  15.61 146.76  59.05 111.74  41.88
2000112400 125.63  40.39  31.57  15.61 144.55  59.01 111.01  41.85
2000112406 128.16  40.38  30.19  15.72 145.82  58.96 112.38  41.84
2000112412 129.85  40.39  32.57  15.93 142.68  58.85 111.93  41.82
2000112418 133.85  40.45  30.77  16.01 140.65  58.64 112.45  41.76
2000112500 135.05  40.50  31.13  16.02 138.79  58.44 112.18  41.68
2000112506 135.92  40.54  30.73  16.16 135.39  58.36 111.15  41.68
2000112512 139.44  40.71  31.45  16.30 130.10  58.43 110.57  41.78
2000112518 142.44  40.62  30.59  16.26 130.35  58.68 111.82  41.86
2000112600 142.06  40.62  32.77  16.32 130.27  59.11 111.85  42.07
2000112606 145.36  40.62  32.28  16.39 125.43  59.61 111.40  42.31
2000112612 146.26  40.69  33.35  16.46 123.78  59.83 111.29  42.44
2000112618 147.19  40.73  32.60  16.43 122.52  60.05 111.16  42.55
2000112700 147.15  40.70  34.20  16.36 122.05  60.29 111.14  42.64
2000112706 146.57  40.82  33.40  16.32 121.57  60.50 110.66  42.77
2000112712 144.98  40.82  33.16  16.27 121.67  60.25 109.97  42.65
2000112718 145.10  40.94  32.35  16.18 117.58  59.97 108.48  42.55
2000112800 144.22  41.01  32.78  16.11 113.28  59.49 106.63  42.34
2000112806 141.87  41.25  33.85  16.03 111.01  59.33 104.94  42.33
2000112812 140.81  41.25  34.29  15.98 110.32  59.01 104.27  42.18
2000112818 139.44  41.36  35.24  15.93 109.03  58.95 103.35  42.19
2000112900 136.64  41.46  34.39  15.83 111.18  59.11 102.78  42.28
2000112906 134.14  41.66  36.37  15.81 110.93  59.46 101.88  42.50
2000112912 131.21  41.80  38.27  15.77 110.92  59.62 100.86  42.61
2000112918 127.54  42.13  39.15  15.69 110.73  60.03  99.37  42.90
2000113000 123.58  42.38  39.23  15.67 113.57  60.51  98.79  43.20
2000113006 122.05  42.69  41.08  15.72 114.46  60.96  98.78  43.51
2000113012 122.02  42.89  41.71  15.73 113.40  61.26  98.45  43.71
2000113018 122.01  42.98  42.02  15.80 115.38  61.75  99.25  43.97
2000120100 120.71  42.88  42.26  15.62 116.76  62.17  99.28  44.11
2000120106 119.66  42.83  41.79  15.53 117.81  62.61  99.20  44.29
2000120112 119.15  42.56  43.91  15.59 121.30  62.91 100.70  44.35
2000120118 118.95  42.27  40.73  15.75 123.90  63.09 101.17  44.36
2000120200 117.63  41.92  43.38  15.83 124.34  63.38 101.21  44.40
2000120206 116.26  41.77  39.66  15.70 125.73  63.68 100.72  44.48
2000120212 116.31  41.57  42.77  15.61 126.00  63.97 101.30  44.54
2000120218 115.16  41.54  39.82  15.53 128.63  64.21 101.53  44.64
2000120300 115.87  41.63  40.16  15.46 131.69  64.40 103.09  44.75
2000120306 116.79  41.70  40.06  15.39 128.04  64.76 101.94  44.93
2000120312 119.82  41.69  42.06  15.28 127.84  64.81 103.26  44.94
2000120318 120.37  41.72  38.91  15.21 130.97  64.99 104.33  45.02
2000120400 121.35  41.65  38.17  15.12 131.58  65.16 104.82  45.07
2000120406 122.07  41.69  36.45  15.23 130.45  65.43 104.43  45.22
2000120412 120.92  41.65  39.24  15.21 132.46  65.65 105.15  45.31
2000120418 120.20  41.57  37.13  15.21 133.60  65.80 105.10  45.35
2000120500 121.83  41.53  38.82  15.07 135.89  65.91 106.84  45.38
2000120506 122.17  41.58  36.14  15.00 137.46  65.89 107.31  45.37
2000120512 121.48  41.62  37.45  14.95 141.97  65.88 109.07  45.37
2000120518 121.19  41.60  35.57  14.94 145.42  65.89 110.24  45.37
2000120600 119.33  41.59  39.60  14.92 146.25  65.74 110.41  45.29
2000120606 116.79  41.69  37.86  14.87 146.86  65.70 109.60  45.30
2000120612 114.34  41.77  39.07  14.74 146.74  65.55 108.82  45.24
2000120618 114.26  41.87  36.24  14.81 144.10  65.55 107.31  45.28
2000120700 110.88  41.89  38.70  14.96 146.18  65.49 107.36  45.27
2000120706 112.28  41.87  37.26  14.98 147.69  65.46 108.34  45.25
2000120712 112.49  41.74  38.73  14.94 147.62  65.46 108.57  45.21
2000120718 113.73  41.72  39.21  15.02 150.62  65.25 110.41  45.12
2000120800 114.52  41.75  40.17  15.10 152.36  65.18 111.55  45.10
2000120806 114.49  41.94  36.60  15.13 154.11  65.10 111.92  45.12
2000120812 114.69  42.02  38.79  15.21 156.42  65.00 113.28  45.11
2000120818 116.44  42.10  39.51  15.38 158.12  64.98 114.73  45.15
2000120900 115.59  42.16  40.05  15.50 158.91  65.13 114.85  45.25
2000120906 112.64  42.50  37.23  15.50 157.67  65.02 112.99  45.30
2000120912 110.84  42.74  37.44  15.53 158.53  64.85 112.82  45.30
2000120918 111.01  43.00  37.96  15.60 157.59  64.69 112.50  45.31
2000121000 109.92  43.05  39.19  15.58 159.09  64.66 112.97  45.31
2000121006 106.78  43.28  39.32  15.63 159.26  64.75 112.09  45.43
2000121012 106.19  43.32  38.87  15.77 161.58  64.69 112.91  45.43
2000121018 107.69  43.26  35.96  15.83 161.28  64.68 112.90  45.42
2000121100 108.26  43.12  36.66  15.83 160.48  64.74 112.77  45.40
2000121106 108.81  42.95  36.65  15.86 159.84  64.80 112.67  45.38
2000121112 112.25  42.57  37.49  15.92 159.52  64.72 113.69  45.23
2000121118 116.18  42.28  36.31  15.84 158.04  64.41 114.18  44.99
2000121200 117.16  42.01  36.38  15.72 158.64  64.03 114.75  44.71
2000121206 118.62  41.89  36.28  15.66 155.00  63.59 113.62  44.46
2000121212 121.46  41.81  38.94  15.65 153.70  63.10 114.31  44.20
2000121218 127.47  41.88  36.32  15.68 152.07  62.58 115.45  43.98
2000121300 131.74  42.06  36.65  15.74 152.62  62.00 117.26  43.77
2000121306 135.83  42.33  35.68  15.68 153.69  61.43 119.14  43.59
2000121312 142.07  42.65  36.77  15.72 152.86  60.96 121.26  43.48
2000121318 144.46  42.88  36.27  15.80 151.22  60.55 121.45  43.38
2000121400 146.68  43.02  36.22  15.84 148.70  60.09 121.28  43.22
2000121406 149.71  43.22  35.27  15.92 148.59  59.85 122.36  43.19
2000121412 152.76  43.58  34.63  16.06 147.90  59.54 123.24  43.18
2000121418 153.29  43.91  36.75  16.14 144.93  59.16 122.54  43.13
2000121500 156.00  44.19  32.44  16.18 144.69  59.01 123.11  43.17
2000121506 156.94  44.64  35.78  16.30 144.76  59.00 123.88  43.33
2000121512 157.89  45.05  34.40  16.48 142.89  58.76 123.40  43.38
2000121518 158.13  45.34  34.42  16.57 139.48  58.64 122.24  43.44
2000121600 158.90  45.53  31.91  16.64 136.46  58.57 121.19  43.49
2000121606 160.75  45.91  35.93  16.73 134.54  58.68 121.70  43.67
2000121612 161.61  46.02  35.30  16.73 131.47  58.83 120.88  43.78
2000121618 161.75  46.06  35.53  16.57 130.69  58.94 120.72  43.82
2000121700 162.25  46.05  35.64  16.47 131.98  59.09 121.37  43.87
2000121706 162.36  46.17  36.44  16.38 130.35  59.02 120.96  43.87
2000121712 162.36  46.19  37.06  16.35 130.70  58.94 121.13  43.84
2000121718 162.00  46.20  37.61  16.33 130.71  58.80 121.06  43.78
2000121800 162.05  46.18  38.21  16.42 130.83  58.74 121.16  43.75
2000121806 160.17  46.41  39.18  16.30 130.17  58.51 120.25  43.71
2000121812 161.64  46.44  39.01  16.25 130.00  58.25 120.78  43.61
2000121818 164.46  46.50  36.68  16.25 126.45  57.94 120.55  43.49
2000121900 163.92  46.54  36.97  16.32 127.77  57.64 120.77  43.38
2000121906 165.98  46.82  35.93  16.36 124.39  57.40 120.46  43.38
2000121912 166.90  47.07  36.10  16.32 124.58  57.24 120.92  43.40
2000121918 166.79  47.47  36.14  16.20 121.86  57.23 120.01  43.52
2000122000 165.98  47.79  33.65  16.22 123.54  57.21 119.93  43.63
2000122006 166.65  48.29  33.54  16.14 121.88  57.19 119.70  43.80
2000122012 168.37  48.64  35.20  16.12 120.64  57.13 120.21  43.89
2000122018 167.93  49.08  34.65  16.13 120.74  56.77 120.02  43.90
2000122100 167.12  49.49  34.23  16.13 121.50  56.40 119.83  43.89
2000122106 169.17  49.90  33.44  16.19 119.49  56.05 120.06  43.91
2000122112 169.58  50.38  34.76  16.22 121.36  55.63 120.95  43.91
2000122118 170.61  50.94  33.93  16.19 120.22  55.23 120.98  43.96
2000122200 170.30  51.18  34.37  16.16 121.56  54.77 121.28  43.86
2000122206 168.85  51.37  34.53  16.19 122.33  54.34 120.91  43.76
2000122212 168.43  51.34  34.92  16.19 120.63  53.91 120.16  43.57
2000122218 167.54  51.31  36.48  16.21 114.68  53.25 118.03  43.29
2000122300 166.15  50.95  35.83  16.31 116.03  52.72 117.71  42.96
2000122306 163.20  50.61  36.71  16.37 113.31  52.44 115.61  42.72
2000122312 162.98  50.12  38.00  16.37 111.66  52.01 115.09  42.36
2000122318 161.07  50.07  37.34  16.24 107.62  51.34 112.90  42.06
2000122400 159.94  49.89  35.26  16.16 106.30  50.72 111.69  41.73
2000122406 156.83  49.87  37.87  16.17 104.44  50.28 110.01  41.55
2000122412 158.65  49.79  37.68  16.21 102.50  49.81 110.21  41.34
